"transcriptNames","transcriptIDs","geneNames","geneIDs","feature","id","fc","pval","qval"
"NM_001323621",26826,"UNC45A","MSTRG.5078","transcript","26826",1.10842645331036,0.697132929592824,0.914843906510539
"NM_003139",16251,"SRPRA","MSTRG.2962","transcript","16251",1.00762744030159,0.697280629540625,0.914926468065768
"NM_001144766",32243,"DNAJC7","MSTRG.6236","transcript","32243",0.805420466183705,0.697395317648088,0.914965698813437
"NM_013433",36687,"TNPO2","MSTRG.7188","transcript","36687",0.787146910972168,0.697689667747774,0.915089366898832
"NM_007122",5682,"USF1","MSTRG.1133","transcript","5682",0.932644366700081,0.697731772061557,0.915089366898832
"MSTRG.5745.3",30025,"FOXL1","MSTRG.5745","transcript","30025",0.731505693070178,0.697743982100231,0.915089366898832
"NM_001320724",48206,"RWDD2B","MSTRG.9307","transcript","48206",0.791833124223009,0.69784872373747,0.915115515597404
"NM_001271969",63810,"HSP90AB1","MSTRG.12306","transcript","63810",1.34999575057447,0.697976077806634,0.915171306878662
"NM_020311",45760,"ACKR3","MSTRG.8831","transcript","45760",0.940163699090721,0.698191692173784,0.915342795559143
"MSTRG.3948.1",21246,"HNRNPA1L2","MSTRG.3948","transcript","21246",0.807778290270733,0.698397310155551,0.915501138713381
"NM_198332",18512,"STAT2","MSTRG.3386","transcript","18512",1.16334143424231,0.698563067258733,0.915509308737665
"NM_001244871",58880,"DAB2","MSTRG.11350","transcript","58880",0.772230254577506,0.698573222884435,0.915509308737665
"NM_001206612",4956,"CHTOP","MSTRG.938","transcript","4956",1.12248442580243,0.699165079557875,0.916173694415183
"NM_006430",41667,"CCT4","MSTRG.8080","transcript","41667",1.01641145657049,0.699331974623101,0.91622288336128
"NM_032998",5701,"DEDD","MSTRG.1136","transcript","5701",1.06249256882689,0.69937242982549,0.91622288336128
"NM_005088_2",79678,"AKAP17A","MSTRG.15112","transcript","79678",0.817926498695234,0.699489037628521,0.916264409450032
"MSTRG.3620.7",19643,"ALKBH2","MSTRG.3620","transcript","19643",0.888955302574142,0.700091777423421,0.916861865144827
"NM_005952",29094,"MT1X","MSTRG.5537","transcript","29094",0.936861943753024,0.700140693002395,0.916861865144827
"NM_001164266",14355,"LTBP3","MSTRG.2578","transcript","14355",0.775891968924385,0.700200039909046,0.916861865144827
"NM_199337",14025,"TMEM179B","MSTRG.2510","transcript","14025",0.935326956075026,0.700351650261009,0.916882366985561
"MSTRG.1822.1",10008,".","MSTRG.1822","transcript","10008",1.05102001852852,0.700385631643219,0.916882366985561
"MSTRG.10904.1",56755,"G3BP2","MSTRG.10904","transcript","56755",1.18385745168987,0.700530550827486,0.916960841094056
"NM_001329702",19304,"NTN4","MSTRG.3545","transcript","19304",1.45673792258652,0.700765487474405,0.91715711041071
"MSTRG.10583.2",54981,"ALG3","MSTRG.10583","transcript","54981",1.19121715400407,0.700965098848925,0.917237291927177
"NM_001142402",64853,"CD164","MSTRG.12452","transcript","64853",0.874581439308497,0.700996751600725,0.917237291927177
"NM_000296",27397,"PKD1","MSTRG.5190","transcript","27397",0.801133708744844,0.701182648555998,0.917331248587088
"MSTRG.993.40",4189,"NBPF20","MSTRG.993","transcript","4189",0.827710500653038,0.701315709822922,0.917331248587088
"NM_002823",45632,"PTMA","MSTRG.8802","transcript","45632",0.984068190100329,0.701402463429159,0.917331248587088
"NM_006034",13111,"TP53I11","MSTRG.2398","transcript","13111",0.882006728362948,0.701408593466042,0.917331248587088
"NM_015889",49217,"MED15","MSTRG.9483","transcript","49217",0.842040372744505,0.701659949727472,0.91741284661045
"MSTRG.8390.1",43286,"HS6ST1","MSTRG.8390","transcript","43286",1.26370471576515,0.702018561832484,0.91741284661045
"NM_006182",5835,"DDR2","MSTRG.1152","transcript","5835",0.926219389882488,0.702025106180987,0.91741284661045
"NM_001363872",54230,"PLSCR1","MSTRG.10450","transcript","54230",1.18727026603155,0.702078578665282,0.91741284661045
"NM_004053",63604,"BYSL","MSTRG.12261","transcript","63604",0.96908726231908,0.702084379070099,0.91741284661045
"NM_002884",3879,"RAP1A","MSTRG.786","transcript","3879",1.27386866386378,0.702108211890412,0.91741284661045
"NM_005001",36259,"NDUFA7","MSTRG.7078","transcript","36259",1.14105971288508,0.702133221714324,0.91741284661045
"NM_001136035",36751,"TRMT1","MSTRG.7200","transcript","36751",1.11460586180015,0.70216051822098,0.91741284661045
"NM_001354368",74269,"FGFR1","MSTRG.14099","transcript","74269",0.902563356302112,0.702262795689002,0.91741284661045
"MSTRG.8760.1",45414,"OBSL1","MSTRG.8760","transcript","45414",0.787493454454238,0.702321149647755,0.91741284661045
"NM_002032",13924,"FTH1","MSTRG.2492","transcript","13924",1.01354126850355,0.702469683894536,0.917495807178158
"NM_058182",48396,"SMIM11A","MSTRG.9341","transcript","48396",1.19451753219396,0.702675749455613,0.917546225492136
"NM_078471",31593,"MYO18A","MSTRG.6109","transcript","31593",0.783067489516879,0.702714945502834,0.917546225492136
"NM_024295",75616,"DERL1","MSTRG.14343","transcript","75616",0.979579422063925,0.70276337259684,0.917546225492136
"NM_001282539",201,"GNB1","MSTRG.38","transcript","201",0.756221759293329,0.703258258841792,0.918026514956877
"NM_001128626",34594,"SPIRE1","MSTRG.6767","transcript","34594",1.35492022834419,0.703402283562049,0.918026514956877
"NM_001186",48231,"BACH1","MSTRG.9310","transcript","48231",1.16401780669889,0.70344325372237,0.918026514956877
"NM_000122",43237,"ERCC3","MSTRG.8378","transcript","43237",0.979201437692739,0.703471527400465,0.918026514956877
"NM_006254",52513,"PRKCD","MSTRG.10138","transcript","52513",0.872354446949105,0.703658590837989,0.918103041928157
"NM_001115016",42491,"KANSL3","MSTRG.8257","transcript","42491",0.853392787507657,0.703700329884884,0.918103041928157
"MSTRG.10129.1",52459,"PBRM1","MSTRG.10129","transcript","52459",0.775198918625657,0.703817367617519,0.918144730894663
"NM_001098536",16743,"USP5","MSTRG.3049","transcript","16743",0.831851990866359,0.704073468307726,0.918302022609986
"NM_000305",71435,"PON2","MSTRG.13606","transcript","71435",0.960498648757561,0.704108139660367,0.918302022609986
"NM_016155",20398,"MMP17","MSTRG.3777","transcript","20398",0.869751555453965,0.704286736020909,0.918423947843097
"NM_030782",58471,"CLPTM1L","MSTRG.11258","transcript","58471",1.02113197424706,0.70451553221811,0.918591853287169
"NM_001290257",22448,"KHNYN","MSTRG.4169","transcript","22448",1.28316513835333,0.704622852514897,0.918591853287169
"NM_145640",49939,"APOL3","MSTRG.9618","transcript","49939",1.10769649447839,0.704857364992454,0.918591853287169
"NM_022745",2442,"ATPAF1","MSTRG.508","transcript","2442",0.951518100817434,0.705043318402937,0.918591853287169
"NM_001019",28065,"RPS15A","MSTRG.5326","transcript","28065",0.869048817528357,0.705132602406234,0.918591853287169
"MSTRG.12390.1",64349,"TPBG","MSTRG.12390","transcript","64349",0.825343356366058,0.705150597907176,0.918591853287169
"NR_004400",765,"RNVU1-18","MSTRG.166","transcript","765",0.847989472479219,0.705164532334909,0.918591853287169
"NR_146151",79578,"RNA45SN3","MSTRG.15096","transcript","79578",1.38468502741836,0.705196018237267,0.918591853287169
"MSTRG.8956.5",46475,"RRBP1","MSTRG.8956","transcript","46475",0.732270520749032,0.705202118912581,0.918591853287169
"MSTRG.14332.1",75595,"TAF2","MSTRG.14332","transcript","75595",1.18912226857955,0.705266750485052,0.918591853287169
"NM_001318385",13105,"TP53I11","MSTRG.2398","transcript","13105",0.82909153221674,0.705433389408154,0.918698009305261
"NM_014846",75702,"WASHC5","MSTRG.14364","transcript","75702",1.10703296725117,0.705612994442654,0.918821023655205
"NR_026911",7030,"RPL21P28","MSTRG.1381","transcript","7030",1.06203747573956,0.705934176675015,0.919104276056481
"NM_001033910",7000,"TRAF5","MSTRG.1366","transcript","7000",0.833696940573914,0.706077289120452,0.919104276056481
"NM_001111077",65812,"EZR","MSTRG.12651","transcript","65812",0.936051523321827,0.706086558030384,0.919104276056481
"MSTRG.7750.1",39927,"PPP6R1","MSTRG.7750","transcript","39927",0.836803292751972,0.706197324323933,0.919104276056481
"MSTRG.9878.1",51225,"RFTN1","MSTRG.9878","transcript","51225",1.40995885103578,0.706377348937554,0.919104276056481
"MSTRG.3885.4",20957,"DNAJC15","MSTRG.3885","transcript","20957",1.23027749251813,0.706382701345769,0.919104276056481
"NM_001079684",61624,"KIAA1191","MSTRG.11914","transcript","61624",1.13952968434645,0.706511222178806,0.919104276056481
"NM_005226",77727,"S1PR3","MSTRG.14701","transcript","77727",1.09683826136333,0.706539548196268,0.919104276056481
"NM_001282696",8374,"FAM107B","MSTRG.1592","transcript","8374",1.30789701718405,0.706641451684118,0.919104276056481
"NR_134525",79132,"TTF1","MSTRG.14989","transcript","79132",0.789848716268765,0.706696457763052,0.919104276056481
"NM_001142546",1040,"LUZP1","MSTRG.220","transcript","1040",0.870133937902074,0.706803702338637,0.919104276056481
"MSTRG.5537.1",29076,"MT1X","MSTRG.5537","transcript","29076",1.78472399248431,0.706862790755084,0.919104276056481
"NM_006234",71847,"POLR2J","MSTRG.13694","transcript","71847",1.04344835810042,0.707078464097931,0.919104276056481
"MSTRG.13507.10",70989,"GTF2I","MSTRG.13507","transcript","70989",1.30122106866753,0.707102513946902,0.919104276056481
"NM_001289153_2",66551,"MICA","MSTRG.12758","transcript","66551",1.18997771597888,0.70711924986344,0.919104276056481
"NM_001128912",18170,"PCBP2","MSTRG.3339","transcript","18170",1.07781792167646,0.707193291084882,0.919104276056481
"MSTRG.15202.2",80123,"SRPX","MSTRG.15202","transcript","80123",1.16036049543882,0.707293317379606,0.919123577534119
"NM_001098502",51109,"CHCHD4","MSTRG.9860","transcript","51109",0.813921442778338,0.707582858486089,0.919389118112388
"NM_003944",4808,"SELENBP1","MSTRG.914","transcript","4808",0.968928983250767,0.707780196544844,0.919397019780468
"MSTRG.14130.1",74479,"PRKDC","MSTRG.14130","transcript","74479",1.12682665061749,0.70779378346649,0.919397019780468
"NM_007320",36091,"RANBP3","MSTRG.7050","transcript","36091",0.940759892932289,0.707844540852204,0.919397019780468
"NM_001313692",48397,"SMIM11B","MSTRG.9341","transcript","48397",0.869346772166331,0.708107286651681,0.919480310898502
"NM_152371",265,"PRXL2B","MSTRG.52","transcript","265",0.887522192581771,0.708159445354655,0.919480310898502
"MSTRG.8727.2",45273,"CTDSP1","MSTRG.8727","transcript","45273",0.746469946678562,0.708190917978823,0.919480310898502
"MSTRG.6092.1",31506,"KIAA0100","MSTRG.6092","transcript","31506",0.816582325210133,0.708357015831173,0.919480310898502
"NM_004781",418,"VAMP3","MSTRG.77","transcript","418",1.02522313801518,0.708379419242405,0.919480310898502
"NM_001242824",5221,"FDPS","MSTRG.987","transcript","5221",1.03143288254646,0.708452812124712,0.919480310898502
"MSTRG.5586.1",29351,"CIAO2B","MSTRG.5586","transcript","29351",0.918036285855485,0.708505123262074,0.919480310898502
"NM_001316772",70068,"GARS1","MSTRG.13360","transcript","70068",0.64717038584676,0.708733602025836,0.919607043890186
"NM_199139",30650,"XAF1","MSTRG.5898","transcript","30650",0.840149832408884,0.708773216943256,0.919607043890186
"NM_001324304",47072,"RPN2","MSTRG.9075","transcript","47072",0.714632819957542,0.70931436106886,0.919950527199209
"NM_001190981",59097,"IL6ST","MSTRG.11401","transcript","59097",0.826705152397335,0.709400906528662,0.919950527199209
"NR_134880",63644,"CNPY3","MSTRG.12277","transcript","63644",0.881599870643648,0.709496667392198,0.919950527199209
"NM_001288653",33171,"CLTC","MSTRG.6440","transcript","33171",0.820223365922296,0.709533908486123,0.919950527199209
"NM_012162",76232,"FBXL6","MSTRG.14435","transcript","76232",1.20338588142966,0.709657606803272,0.919950527199209
"NM_001303047",34435,"MYL12A","MSTRG.6722","transcript","34435",1.15150712433626,0.709707610164162,0.919950527199209
"MSTRG.7627.1",38956,"SNRNP70","MSTRG.7627","transcript","38956",0.866376118671751,0.709801835260886,0.919950527199209
"NM_001303232",6388,"PRG4","MSTRG.1275","transcript","6388",1.24083250405159,0.709816961712051,0.919950527199209
"NM_017840",13781,"MRPL16","MSTRG.2465","transcript","13781",0.970013780658367,0.709964879561486,0.919950527199209
"NM_022371",6218,"TOR3A","MSTRG.1232","transcript","6218",0.964828293622986,0.710078446289251,0.919950527199209
"NM_001371399",57550,"USP53","MSTRG.11060","transcript","57550",1.26645121396911,0.710162482817662,0.919950527199209
"NM_182922",28932,"HEATR3","MSTRG.5509","transcript","28932",0.878871450192654,0.710202822617955,0.919950527199209
"MSTRG.14332.3",75597,"TAF2","MSTRG.14332","transcript","75597",0.846837277497497,0.710227875463804,0.919950527199209
"NM_001320327",70644,"CHCHD2","MSTRG.13444","transcript","70644",0.82266177458889,0.710287206323445,0.919950527199209
"NM_198183",13640,"UBE2L6","MSTRG.2447","transcript","13640",1.14797117783664,0.710401306339228,0.919950527199209
"MSTRG.336.2",1602,"EIF3I","MSTRG.336","transcript","1602",0.679032533338083,0.710401977865907,0.919950527199209
"NM_001193483",42810,"LIMS1","MSTRG.8305","transcript","42810",0.939225763197761,0.71073006021434,0.920066365461062
"NM_001018057",12497,"DKK3","MSTRG.2279","transcript","12497",0.880576864788135,0.710980511807836,0.920066365461062
"MSTRG.15239.2",80322,"SLC38A5","MSTRG.15239","transcript","80322",1.06329120430667,0.711044269933829,0.920066365461062
"NM_006595",13067,"API5","MSTRG.2387","transcript","13067",0.945662102928314,0.711360195623989,0.920066365461062
"MSTRG.15239.3",80323,"SLC38A5","MSTRG.15239","transcript","80323",1.25311195871469,0.711360216051577,0.920066365461062
"NM_001281932",73271,"NCAPG2","MSTRG.13935","transcript","73271",1.27383926509964,0.71143990751059,0.920066365461062
"MSTRG.4697.3",25040,"CCDC32","MSTRG.4697","transcript","25040",0.890746894278205,0.711640973672552,0.920066365461062
"NM_001363183",73931,"CHMP7","MSTRG.14023","transcript","73931",0.731324137450064,0.711718675779827,0.920066365461062
"MSTRG.9736.1",50362,"A4GALT","MSTRG.9736","transcript","50362",0.839655091239317,0.711747392441437,0.920066365461062
"NR_045058",32514,"UBTF","MSTRG.6293","transcript","32514",0.820316525432799,0.711804869831941,0.920066365461062
"NM_016071",72741,"MRPS33","MSTRG.13860","transcript","72741",0.916484048006261,0.711976272556084,0.920066365461062
"NM_080599",8295,"UPF2","MSTRG.1576","transcript","8295",1.26102311219502,0.711977659554118,0.920066365461062
"NM_023948",71726,"MOSPD3","MSTRG.13666","transcript","71726",1.04468777669156,0.71212483028845,0.920066365461062
"NM_001449",82094,"FHL1","MSTRG.15517","transcript","82094",0.96802189966086,0.71216191582833,0.920066365461062
"NM_006019",14621,"TCIRG1","MSTRG.2655","transcript","14621",1.43367748852348,0.712233775246757,0.920066365461062
"NM_015919",38458,"ZNF226","MSTRG.7524","transcript","38458",1.19375450029311,0.712324681625915,0.920066365461062
"MSTRG.6130.13",31675,"LOC107984974","MSTRG.6130","transcript","31675",0.805511631834848,0.712330405309038,0.920066365461062
"NM_182947",18670,"ARHGEF25","MSTRG.3416","transcript","18670",0.85333829716808,0.71263085636066,0.920066365461062
"MSTRG.4555.1",24528,".","MSTRG.4555","transcript","24528",0.957312363363995,0.712663687810958,0.920066365461062
"NM_001354927",77014,"VCP","MSTRG.14575","transcript","77014",1.16984749689463,0.712670084573837,0.920066365461062
"NM_001242902",33051,"AKAP1","MSTRG.6415","transcript","33051",0.863737442314279,0.712692780514137,0.920066365461062
"MSTRG.7403.4",37734,"CAPNS1","MSTRG.7403","transcript","37734",0.823028785961578,0.712692780514137,0.920066365461062
"NM_016442",59897,"ERAP1","MSTRG.11575","transcript","59897",1.05536366034102,0.712747341256923,0.920066365461062
"NM_001001935",35025,"ATP5F1A","MSTRG.6834","transcript","35025",1.20155060939131,0.712783252677372,0.920066365461062
"MSTRG.7669.1",39264,"CLEC11A","MSTRG.7669","transcript","39264",1.09403217535643,0.712862397735023,0.920066365461062
"MSTRG.14847.2",78411,"CDK5RAP2","MSTRG.14847","transcript","78411",1.13640674787247,0.712912897266485,0.920066365461062
"MSTRG.15009.3",79246,"BRD3OS","MSTRG.15009","transcript","79246",1.13291701921033,0.712997989144239,0.920066365461062
"NM_024661",52028,"CCDC51","MSTRG.10028","transcript","52028",1.21994777547681,0.713055874856253,0.920066365461062
"MSTRG.5471.1",28665,"SRCAP","MSTRG.5471","transcript","28665",0.767666847984677,0.713160744996902,0.920066365461062
"NM_080685",56979,"PTPN13","MSTRG.10948","transcript","56979",1.22688683142762,0.713222028787351,0.920066365461062
"NM_016069",27667,"PAM16","MSTRG.5248","transcript","27667",1.07617662933596,0.713456186086132,0.920066365461062
"NM_001365642",53113,"ABI3BP","MSTRG.10259","transcript","53113",1.21645580976636,0.71347257470961,0.920066365461062
"NM_153240",53916,"NPHP3","MSTRG.10393","transcript","53916",1.213208432402,0.713573058964532,0.920066365461062
"MSTRG.1484.1",7632,".","MSTRG.1484","transcript","7632",0.94196696496419,0.713609300416548,0.920066365461062
"NM_004922",10009,"SEC24C","MSTRG.1821","transcript","10009",0.803494754353739,0.713625034135277,0.920066365461062
"MSTRG.5847.1",30427,"ITGAE","MSTRG.5847","transcript","30427",0.975967137129718,0.713674691633002,0.920066365461062
"NM_003090",27021,"SNRPA1","MSTRG.5108","transcript","27021",0.981288108949721,0.713750627082389,0.920066365461062
"NM_030927",10267,"TSPAN14","MSTRG.1867","transcript","10267",0.852876512625072,0.713976430214026,0.920066365461062
"MSTRG.5079.4",26816,"MAN2A2","MSTRG.5079","transcript","26816",1.17815540772097,0.713985046753335,0.920066365461062
"MSTRG.6004.4",31197,"MPRIP","MSTRG.6004","transcript","31197",1.15894908588644,0.713986932446754,0.920066365461062
"MSTRG.3765.2",20264,"NCOR2","MSTRG.3765","transcript","20264",1.2835076010209,0.714055937000382,0.920066365461062
"NM_004431",746,"EPHA2","MSTRG.157","transcript","746",0.867231172463169,0.714072450258215,0.920066365461062
"NM_001288718",32269,"STAT5A","MSTRG.6244","transcript","32269",0.859185981876712,0.714289271541486,0.920235855922179
"MSTRG.6948.3",35733,"CIRBP","MSTRG.6948","transcript","35733",1.32243754712925,0.714718916751165,0.920414264372401
"NM_005009",27121,"NME4","MSTRG.5126","transcript","27121",1.61281086027073,0.714839500400688,0.920414264372401
"NM_001317724",62352,"NOL7","MSTRG.12050","transcript","62352",1.26476993374777,0.714913743007681,0.920414264372401
"NM_006932",49757,"SMTN","MSTRG.9590","transcript","49757",0.851809007456071,0.71492440486063,0.920414264372401
"MSTRG.3076.1",16891,"MFAP5","MSTRG.3076","transcript","16891",0.849902294545109,0.714984466723188,0.920414264372401
"MSTRG.7305.3",37194,"SUGP2","MSTRG.7305","transcript","37194",1.10162037738954,0.715083555387006,0.920414264372401
"MSTRG.11514.1",59616,".","MSTRG.11514","transcript","59616",0.971643408887878,0.715111571917304,0.920414264372401
"MSTRG.15199.1",80152,".","MSTRG.15199","transcript","80152",1.03137278569814,0.715189895373235,0.920414264372401
"MSTRG.2600.1",14440,"SF3B2","MSTRG.2600","transcript","14440",1.16305608386043,0.715227414456006,0.920414264372401
"NM_032758",50264,"PHF5A","MSTRG.9704","transcript","50264",1.02095973616683,0.715280698825591,0.920414264372401
"MSTRG.4850.2",25698,"TLN2","MSTRG.4850","transcript","25698",0.818901328794416,0.715602975792531,0.920667989142617
"NM_003900",61910,"SQSTM1","MSTRG.11960","transcript","61910",1.04239268008488,0.715707774057854,0.920667989142617
"MSTRG.15271.1",80638,"TSPYL2","MSTRG.15271","transcript","80638",0.9161582853548,0.715768494184978,0.920667989142617
"NM_001171506",41412,"MCFD2","MSTRG.8039","transcript","41412",1.28997499888983,0.715887045452763,0.920667989142617
"MSTRG.10645.1",55313,"TNK2","MSTRG.10645","transcript","55313",1.16502562930517,0.715910387980861,0.920667989142617
"MSTRG.12843.6",67127,"PRRC2A","MSTRG.12843","transcript","67127",1.23733525102302,0.716011281761081,0.920667989142617
"NM_001172896",72205,"CAV1","MSTRG.13752","transcript","72205",1.01719813114458,0.716110876920711,0.920667989142617
"NM_001040022",46131,"SIRPA","MSTRG.8892","transcript","46131",0.779976629503545,0.716291382508931,0.920667989142617
"NM_001098209",51721,"CTNNB1","MSTRG.9973","transcript","51721",0.958681916625638,0.716304975774982,0.920667989142617
"NM_203499",33326,"DDX42","MSTRG.6483","transcript","33326",0.93562401191494,0.716331057069912,0.920667989142617
"NM_000152",34047,"GAA","MSTRG.6626","transcript","34047",1.23629657168116,0.716459014520605,0.92072278500558
"MSTRG.993.70",4228,"NBPF20","MSTRG.993","transcript","4228",1.30751450052814,0.717421572069358,0.92083323085863
"NR_162149_2",79554,"MIR12136","MSTRG.15081","transcript","79554",0.890921415884485,0.717695709070812,0.92083323085863
"NM_006854",69561,"KDELR2","MSTRG.13266","transcript","69561",0.989506953413105,0.717987960161342,0.92083323085863
"MSTRG.5938.1",30840,"NAA38","MSTRG.5938","transcript","30840",1.11376964856493,0.718027272607088,0.92083323085863
"MSTRG.7146.1",36547,"PLPPR2","MSTRG.7146","transcript","36547",0.905583116936699,0.718070234802553,0.92083323085863
"NM_001318151",49085,"MRPL40","MSTRG.9454","transcript","49085",1.13161157045966,0.718128134919411,0.92083323085863
"MSTRG.2528.1",14121,"NAA40","MSTRG.2528","transcript","14121",1.16619539146216,0.718164332575298,0.92083323085863
"NM_002453",41571,"MTIF2","MSTRG.8061","transcript","41571",0.860536555556221,0.718204924366373,0.92083323085863
"NM_015908",71765,"SRRT","MSTRG.13675","transcript","71765",1.21220780445719,0.718209101197999,0.92083323085863
"NM_001098398",5630,"COPA","MSTRG.1130","transcript","5630",0.878647862846147,0.718254349078133,0.92083323085863
"NM_001317199",60683,"CXXC5","MSTRG.11745","transcript","60683",1.23413586241501,0.71835756361214,0.92083323085863
"NM_001033025",3567,"EXTL2","MSTRG.735","transcript","3567",0.91738961952328,0.718391585441392,0.92083323085863
"NM_004779",61280,"CNOT8","MSTRG.11854","transcript","61280",0.749519341886307,0.718435570344734,0.92083323085863
"NM_014263",8613,"YME1L1","MSTRG.1639","transcript","8613",0.978765989786094,0.718443721514228,0.92083323085863
"NM_207327",50485,"CDPF1","MSTRG.9764","transcript","50485",1.21238200143988,0.718451343315222,0.92083323085863
"NM_001368263",51885,"LARS2","MSTRG.10001","transcript","51885",0.840596079510139,0.718497675099289,0.92083323085863
"MSTRG.14910.5",78758,"FPGS","MSTRG.14910","transcript","78758",0.711211942542298,0.718594980249598,0.92083323085863
"NM_015607",4959,"CHTOP","MSTRG.938","transcript","4959",0.928093049035421,0.718621611119708,0.92083323085863
"MSTRG.11384.1",59009,"ITGA2","MSTRG.11384","transcript","59009",0.939527855796783,0.718733269032087,0.92083323085863
"NM_006464",42248,"TGOLN2","MSTRG.8193","transcript","42248",0.98173994064387,0.718763852395652,0.92083323085863
"NM_133342",59315,"RAD17","MSTRG.11445","transcript","59315",0.797406728790342,0.718775086771473,0.92083323085863
"MSTRG.6516.4",33509,"PRKAR1A","MSTRG.6516","transcript","33509",1.15106832188842,0.718848291110396,0.92083323085863
"NM_198236",5473,"ARHGEF11","MSTRG.1111","transcript","5473",0.863838972004351,0.718861008653569,0.92083323085863
"MSTRG.9596.3",49792,"DRG1","MSTRG.9596","transcript","49792",1.24015032742363,0.718928247082883,0.92083323085863
"NM_001293187",43982,"METTL5","MSTRG.8504","transcript","43982",0.92604975049977,0.719151616917451,0.92083323085863
"NM_001024847",51415,"TGFBR2","MSTRG.9921","transcript","51415",0.887093514088622,0.719199893408482,0.92083323085863
"NM_001350506",64534,"RARS2","MSTRG.12413","transcript","64534",0.832034360312569,0.719205301532592,0.92083323085863
"MSTRG.9233.3",47818,"MTG2","MSTRG.9233","transcript","47818",1.33052226040005,0.719245668043873,0.92083323085863
"NM_001318252",69357,"C7orf50","MSTRG.13210","transcript","69357",1.21114823278898,0.71926624905016,0.92083323085863
"NM_000925",52697,"PDHB","MSTRG.10162","transcript","52697",1.03532936425124,0.719279246615294,0.92083323085863
"NM_002975",39265,"CLEC11A","MSTRG.7669","transcript","39265",1.06255046241526,0.719493936602079,0.92083323085863
"NR_015434",130,"MRPL20-AS1","MSTRG.31","transcript","130",0.905690383781374,0.71953704379829,0.92083323085863
"MSTRG.9447.2",49062,"DGCR2","MSTRG.9447","transcript","49062",0.701942428211384,0.719587755111635,0.92083323085863
"MSTRG.993.32",4162,"NBPF20","MSTRG.993","transcript","4162",0.866040522991357,0.719747695094913,0.92083323085863
"NM_001252386",61183,"TNIP1","MSTRG.11833","transcript","61183",1.15762829453208,0.719830961177889,0.92083323085863
"MSTRG.3256.2",17772,"KMT2D","MSTRG.3256","transcript","17772",0.837951051257613,0.719883095732204,0.92083323085863
"NM_005809",36708,"PRDX2","MSTRG.7185","transcript","36708",0.972614695458561,0.719957609060543,0.92083323085863
"MSTRG.1096.6",5378,"SMG5","MSTRG.1096","transcript","5378",1.22255991499124,0.719986217514436,0.92083323085863
"NM_021229",19306,"NTN4","MSTRG.3545","transcript","19306",0.838562758490671,0.720031338877928,0.92083323085863
"MSTRG.5316.1",28005,"MIR3179-4","MSTRG.5316","transcript","28005",1.46860582556821,0.720090361970465,0.92083323085863
"NM_153322",31047,"PMP22","MSTRG.5980","transcript","31047",1.13340849604188,0.720097681591168,0.92083323085863
"NM_021923",55538,"FGFRL1","MSTRG.10693","transcript","55538",0.758844353136833,0.720128962581408,0.92083323085863
"NM_001992",59514,"F2R","MSTRG.11488","transcript","59514",1.06394673432176,0.720544331526666,0.921105929195304
"NM_001321282",38970,"TRPM4","MSTRG.7628","transcript","38970",0.817760353552289,0.720723526925711,0.921105929195304
"NM_016535",39990,"ZNF581","MSTRG.7765","transcript","39990",0.942594807251127,0.720768973775737,0.921105929195304
"NM_016167",62353,"NOL7","MSTRG.12050","transcript","62353",0.975873622097552,0.720783962159231,0.921105929195304
"NM_001790",60580,"CDC25C","MSTRG.11725","transcript","60580",0.856731323779762,0.720947019887867,0.921105929195304
"NM_145860",54627,"PDCD10","MSTRG.10519","transcript","54627",0.938773863802262,0.720979917860141,0.921105929195304
"NM_032345",18423,"PYM1","MSTRG.3374","transcript","18423",0.853859212637996,0.72100429698315,0.921105929195304
"MSTRG.10864.1",56486,"EXOC1","MSTRG.10864","transcript","56486",1.0528884891712,0.72103130253418,0.921105929195304
"NM_015197",24438,"PACS2","MSTRG.4548","transcript","24438",1.15902265604057,0.721120051867205,0.921105929195304
"NM_003292",6390,"TPR","MSTRG.1276","transcript","6390",0.946458095612864,0.721195810932362,0.921105929195304
"NM_001002030",65167,"ECHDC1","MSTRG.12519","transcript","65167",1.02271996505707,0.721697844886786,0.92156197138583
"NM_001364750",39083,"PTOV1","MSTRG.7655","transcript","39083",0.801269530062138,0.721771573283306,0.92156197138583
"NM_017602",80405,"OTUD5","MSTRG.15250","transcript","80405",1.14133097130079,0.721836422698109,0.92156197138583
"NM_134421",40587,"HPCAL1","MSTRG.7853","transcript","40587",1.18016492510381,0.721901954509208,0.92156197138583
"NM_030593",38019,"SIRT2","MSTRG.7441","transcript","38019",0.946922375855194,0.721979881947531,0.92156197138583
"NM_006291",24318,"TNFAIP2","MSTRG.4528","transcript","24318",1.31452372269161,0.722120516898012,0.921632465741744
"NM_152857",65845,"WTAP","MSTRG.12657","transcript","65845",0.895332307222938,0.722462463415466,0.921959844219051
"NM_001039550",45385,"DNAJB2","MSTRG.8747","transcript","45385",0.917741783645315,0.722564791597781,0.921981396018879
"NM_001031712",65147,"TRMT11","MSTRG.12517","transcript","65147",1.13486680570091,0.722691466087357,0.922014454338038
"NM_006339",35900,"HMG20B","MSTRG.6998","transcript","35900",1.13006674940949,0.72276577393553,0.922014454338038
"NM_001363860",38078,"RPS16","MSTRG.7448","transcript","38078",1.07093846903124,0.722847028421815,0.922014454338038
